id_cliente,perfil_renda_origem,renda_media,renda_desvio,coef_variacao_renda,meses_com_renda,renda_confiavel,despesa_media_mensal,despesa_fixa_total,despesa_fixa_mensal_media,saldo_medio_mensal,comprometimento_fixo,idade,genero,perfil_financeiro
728,estavel,7132.15,142.64,0.02,12,True,7495.2,36142.92,3011.91,-363.05,0.4223,34,M,Em risco
729,moderado,5838.41,1404.2,0.2405,12,True,3957.53,22517.52,1876.46,1880.88,0.3214,22,M,Saudável
730,moderado,4748.71,934.13,0.1967,12,True,3296.24,20862.36,1738.53,1452.47,0.3661,59,M,Saudável
731,estavel,4057.37,806.32,0.1987,12,True,3206.06,15616.68,1301.39,851.31,0.3207,45,F,Saudável
732,estavel,4535.59,90.71,0.02,12,True,2852.12,19914.72,1659.56,1683.47,0.3659,56,M,Saudável
733,estavel,2578.25,232.51,0.0902,12,True,1544.84,7808.16,650.68,1033.41,0.2524,18,F,Saudável
734,moderado,5588.69,914.32,0.1636,12,True,4531.95,29308.68,2442.39,1056.74,0.437,18,F,Em observação
735,estavel,2303.85,127.47,0.0553,12,True,1519.45,6318.24,526.52,784.4,0.2285,26,M,Saudável
736,moderado,5534.05,1256.62,0.2271,12,True,3799.77,6753.48,562.79,1734.28,0.1017,40,M,Saudável
737,estavel,6480.29,129.61,0.02,12,True,4402.62,24315.84,2026.32,2077.67,0.3127,40,F,Saudável
738,estavel,4178.24,383.74,0.0918,12,True,3819.02,24233.88,2019.49,359.22,0.4833,47,M,Em observação
739,moderado,3510.31,1106.26,0.3151,12,True,2731.78,16597.32,1383.11,778.53,0.394,27,M,Saudável
740,moderado,4550.06,897.85,0.1973,12,True,3584.8,20791.56,1732.63,965.26,0.3808,46,F,Saudável
741,estavel,1048.46,97.5,0.093,12,True,972.39,4290.72,357.56,76.07,0.341,19,F,Saudável
742,estavel,4353.66,571.4,0.1312,12,True,3458.69,12409.32,1034.11,894.97,0.2375,59,F,Saudável
743,alto,3611.03,1595.36,0.4418,12,True,2780.18,16773.12,1397.76,830.85,0.3871,34,F,Em observação
744,estavel,3714.4,189.26,0.051,12,True,3360.35,19515.6,1626.3,354.05,0.4378,31,M,Em observação
745,moderado,5222.31,554.68,0.1062,12,True,4910.41,19790.88,1649.24,311.9,0.3158,59,M,Saudável
746,moderado,3674.27,926.1,0.252,12,True,2915.63,20517.24,1709.77,758.64,0.4653,56,F,Em observação
747,estavel,2274.84,169.12,0.0743,12,True,1898.38,6551.04,545.92,376.46,0.24,19,M,Saudável
748,moderado,3565.73,603.91,0.1694,12,True,2422.12,9663.48,805.29,1143.61,0.2258,32,M,Saudável
749,alto,3917.29,1787.58,0.4563,12,True,2605.3,20804.76,1733.73,1311.99,0.4426,23,M,Em observação
750,alto,4001.71,1683.98,0.4208,12,True,3835.43,25327.08,2110.59,166.28,0.5274,60,F,Em observação
751,estavel,4087.22,218.99,0.0536,12,True,3678.86,16170.72,1347.56,408.36,0.3297,26,M,Saudável
752,estavel,6066.11,669.18,0.1103,12,True,5471.35,30405.84,2533.82,594.76,0.4177,30,M,Em observação
753,estavel,2330.97,46.62,0.02,12,True,2029.23,10792.68,899.39,301.74,0.3858,43,M,Saudável
754,moderado,4112.64,1120.14,0.2724,12,True,3406.57,4087.92,340.66,706.07,0.0828,28,M,Saudável
755,moderado,6790.13,1019.31,0.1501,12,True,6419.08,21878.4,1823.2,371.05,0.2685,39,M,Saudável
756,estavel,1740.94,81.59,0.0469,12,True,1720.61,8514.36,709.53,20.33,0.4076,35,F,Em observação
757,estavel,4119.95,725.72,0.1761,12,True,4054.12,17830.44,1485.87,65.83,0.3607,31,F,Saudável
758,alto,2919.99,1478.59,0.5064,12,True,2341.42,12842.16,1070.18,578.57,0.3665,26,M,Em observação
759,estavel,3216.14,272.99,0.0849,12,True,3440.17,24332.52,2027.71,-224.03,0.6305,39,M,Em risco
760,moderado,2529.03,437.46,0.173,12,True,2177.81,9715.68,809.64,351.22,0.3201,39,F,Saudável
761,moderado,3520.85,681.41,0.1935,12,True,3287.87,10311.48,859.29,232.98,0.2441,46,F,Saudável
762,estavel,8702.11,728.05,0.0837,12,True,7577.59,42621.96,3551.83,1124.52,0.4082,24,F,Em observação
763,estavel,2151.16,176.13,0.0819,12,True,1859.59,8279.04,689.92,291.57,0.3207,39,M,Saudável
764,estavel,2244.93,169.39,0.0755,12,True,1543.53,7345.8,612.15,701.4,0.2727,19,F,Saudável
765,alto,2115.16,948.56,0.4485,12,True,2001.46,9036.24,753.02,113.7,0.356,55,F,Em observação
766,estavel,8267.56,572.79,0.0693,12,True,11013.65,99952.32,8329.36,-2746.09,1.0075,55,M,Em risco
767,estavel,3086.22,61.72,0.02,12,True,2322.49,2787.0,232.25,763.73,0.0753,50,F,Saudável
768,estavel,3756.41,203.5,0.0542,12,True,3128.26,13579.8,1131.65,628.15,0.3013,36,F,Saudável
769,estavel,3170.05,398.57,0.1257,12,True,2344.83,11802.36,983.53,825.22,0.3103,47,M,Saudável
770,moderado,2484.35,376.59,0.1516,12,True,1818.93,6609.84,550.82,665.42,0.2217,27,F,Saudável
771,estavel,3418.44,241.08,0.0705,12,True,3753.45,24996.84,2083.07,-335.01,0.6094,37,M,Em risco
772,moderado,11486.94,2056.3,0.179,12,True,8027.82,52211.88,4350.99,3459.12,0.3788,21,F,Saudável
773,moderado,7109.51,1603.67,0.2256,12,True,5223.11,25875.48,2156.29,1886.4,0.3033,38,F,Saudável
774,alto,2588.76,1114.64,0.4306,12,True,1383.05,6296.76,524.73,1205.71,0.2027,29,M,Em observação
775,estavel,5085.58,782.52,0.1539,12,True,3476.65,16821.72,1401.81,1608.93,0.2756,35,F,Saudável
776,alto,2613.83,1242.43,0.4753,12,True,1339.56,6498.72,541.56,1274.27,0.2072,43,M,Em observação
777,moderado,1708.53,263.81,0.1544,12,True,1595.3,7815.24,651.27,113.23,0.3812,46,M,Saudável
778,estavel,6012.14,682.75,0.1136,12,True,7959.75,37423.56,3118.63,-1947.61,0.5187,27,M,Em risco
779,alto,6404.77,2634.07,0.4113,12,True,4829.18,26533.44,2211.12,1575.59,0.3452,59,F,Em observação
780,alto,6084.38,2562.44,0.4212,12,True,3163.78,20234.88,1686.24,2920.6,0.2771,40,M,Em observação
781,estavel,3075.79,294.33,0.0957,12,True,3020.43,8534.28,711.19,55.36,0.2312,31,F,Saudável
782,alto,3525.25,1499.69,0.4254,12,True,2429.44,7649.88,637.49,1095.81,0.1808,39,M,Em observação
783,moderado,5324.91,1409.2,0.2646,12,True,5611.83,10621.32,885.11,-286.92,0.1662,21,F,Em risco
784,moderado,4532.05,821.55,0.1813,12,True,3486.21,23007.24,1917.27,1045.84,0.423,42,M,Em observação
785,alto,3183.13,1333.9,0.4191,12,True,2248.16,12343.68,1028.64,934.97,0.3232,45,M,Em observação
786,moderado,1833.85,343.26,0.1872,12,True,1445.01,8597.04,716.42,388.84,0.3907,47,F,Saudável
787,alto,3999.8,1686.79,0.4217,12,True,3825.41,9436.92,786.41,174.39,0.1966,49,M,Em observação
788,estavel,6175.29,833.41,0.135,12,True,4810.95,39704.28,3308.69,1364.34,0.5358,58,M,Em observação
789,alto,2216.85,1067.28,0.4814,12,True,1619.61,6387.84,532.32,597.24,0.2401,45,M,Em observação
790,moderado,5065.45,1547.48,0.3055,12,True,3972.38,21223.56,1768.63,1093.07,0.3492,42,M,Saudável
791,estavel,4411.41,853.09,0.1934,12,True,2607.43,17151.36,1429.28,1803.98,0.324,59,M,Saudável
792,moderado,5325.83,897.21,0.1685,12,True,4747.79,15494.16,1291.18,578.04,0.2424,57,M,Saudável
793,estavel,5625.95,469.88,0.0835,12,True,2803.91,11374.44,947.87,2822.04,0.1685,40,F,Saudável
794,estavel,2780.11,58.91,0.0212,12,True,2057.44,11033.04,919.42,722.67,0.3307,42,F,Saudável
795,estavel,1835.6,75.48,0.0411,12,True,1756.1,17883.12,1490.26,79.5,0.8119,57,M,Em risco
796,estavel,2988.94,144.95,0.0485,12,True,2613.97,14591.28,1215.94,374.97,0.4068,44,M,Em observação
797,estavel,5669.54,153.88,0.0271,12,True,5251.46,41651.64,3470.97,418.08,0.6122,22,M,Em observação
798,estavel,2977.55,81.6,0.0274,12,True,2406.73,17353.08,1446.09,570.82,0.4857,43,M,Em observação
799,moderado,2780.64,591.68,0.2128,12,True,2865.6,16340.88,1361.74,-84.96,0.4897,41,M,Em risco
800,moderado,1674.3,266.49,0.1592,12,True,1651.61,5383.32,448.61,22.69,0.2679,56,M,Saudável
801,moderado,8361.96,2191.72,0.2621,12,True,7528.32,52303.44,4358.62,833.64,0.5212,55,M,Em observação
802,estavel,5510.04,187.96,0.0341,12,True,5438.18,12743.88,1061.99,71.86,0.1927,37,F,Saudável
803,alto,5373.36,3172.85,0.5905,12,True,5131.97,40653.24,3387.77,241.39,0.6305,40,F,Em observação
804,moderado,5873.66,1159.64,0.1974,12,True,4351.77,23499.6,1958.3,1521.89,0.3334,54,M,Saudável
805,estavel,4925.96,411.81,0.0836,12,True,2847.69,3417.24,284.77,2078.27,0.0578,25,F,Saudável
806,estavel,3404.35,68.09,0.02,12,True,3049.16,13498.92,1124.91,355.19,0.3304,48,M,Saudável
807,moderado,3530.03,1077.73,0.3053,12,True,3241.61,20153.4,1679.45,288.42,0.4758,31,F,Em observação
808,estavel,3134.9,426.27,0.136,12,True,3185.95,14697.96,1224.83,-51.05,0.3907,53,M,Em risco
809,moderado,12436.48,2920.66,0.2348,12,True,8101.9,51260.76,4271.73,4334.58,0.3435,32,M,Saudável
810,alto,4880.08,1867.41,0.3827,12,True,3205.44,11250.96,937.58,1674.64,0.1921,25,M,Saudável
811,estavel,3084.2,279.22,0.0905,12,True,2784.36,7487.76,623.98,299.84,0.2023,25,M,Saudável
812,estavel,4685.51,112.12,0.0239,12,True,3782.1,18575.4,1547.95,903.41,0.3304,47,M,Saudável
813,alto,2411.17,1261.33,0.5231,12,True,1158.72,5905.8,492.15,1252.45,0.2041,28,M,Em observação
814,moderado,7478.48,1947.84,0.2605,12,True,6637.3,29289.84,2440.82,841.18,0.3264,43,F,Saudável
815,estavel,2822.21,239.24,0.0848,12,True,1373.19,9954.48,829.54,1449.02,0.2939,32,M,Saudável
816,alto,4761.15,1562.52,0.3282,12,True,3094.05,10858.92,904.91,1667.1,0.1901,26,F,Saudável
817,alto,6139.18,2460.76,0.4008,12,True,6527.81,36579.84,3048.32,-388.63,0.4965,21,F,Em risco
818,moderado,4518.35,1149.41,0.2544,12,True,5189.23,26788.56,2232.38,-670.88,0.4941,48,M,Em risco
819,moderado,3965.03,1112.76,0.2806,12,True,2383.7,5334.48,444.54,1581.33,0.1121,29,F,Saudável
820,estavel,3818.52,517.25,0.1355,12,True,2904.78,7743.36,645.28,913.74,0.169,57,M,Saudável
821,estavel,3704.7,74.09,0.02,12,True,3066.28,15519.84,1293.32,638.42,0.3491,22,F,Saudável
822,moderado,2931.42,689.11,0.2351,12,True,3343.64,28775.88,2397.99,-412.22,0.818,21,M,Em risco
823,estavel,3104.13,405.94,0.1308,12,True,2270.0,13807.68,1150.64,834.13,0.3707,58,F,Saudável
824,moderado,7395.09,1013.74,0.1371,12,True,5429.19,10499.28,874.94,1965.9,0.1183,50,M,Saudável
825,alto,3618.86,1627.06,0.4496,12,True,3976.3,4771.56,397.63,-357.44,0.1099,48,M,Em risco
826,estavel,2668.17,249.99,0.0937,12,True,2007.9,12769.2,1064.1,660.27,0.3988,48,F,Saudável
827,moderado,3012.19,617.38,0.205,12,True,2861.57,13926.72,1160.56,150.62,0.3853,39,M,Saudável
828,estavel,6234.93,124.7,0.02,12,True,3454.86,24509.76,2042.48,2780.07,0.3276,59,M,Saudável
829,alto,5150.14,2233.69,0.4337,12,True,4064.38,14041.2,1170.1,1085.76,0.2272,18,F,Em observação
830,estavel,4889.79,311.16,0.0636,12,True,2548.91,14453.28,1204.44,2340.88,0.2463,59,M,Saudável
831,moderado,3384.2,719.47,0.2126,12,True,2132.12,13993.32,1166.11,1252.08,0.3446,29,M,Saudável
832,moderado,4918.55,943.51,0.1918,12,True,4776.19,20225.04,1685.42,142.36,0.3427,49,F,Saudável
833,moderado,2844.53,562.79,0.1978,12,True,2306.96,9857.76,821.48,537.57,0.2888,32,F,Saudável
834,moderado,3381.01,737.11,0.218,12,True,2578.23,13111.56,1092.63,802.78,0.3232,58,F,Saudável
835,moderado,5879.16,1423.48,0.2421,12,True,4028.55,24239.04,2019.92,1850.61,0.3436,56,F,Saudável
836,moderado,5631.78,1153.27,0.2048,12,True,4394.38,22034.28,1836.19,1237.4,0.326,19,F,Saudável
837,alto,2442.79,1049.22,0.4295,12,True,2135.49,14506.8,1208.9,307.3,0.4949,18,M,Em observação
838,alto,2585.75,1175.53,0.4546,12,True,2577.8,10848.72,904.06,7.95,0.3496,44,F,Em observação
839,moderado,3990.5,494.64,0.124,12,True,1386.59,3672.96,306.08,2603.91,0.0767,43,F,Saudável
840,moderado,8262.78,2014.89,0.2439,12,True,5538.4,47622.24,3968.52,2724.38,0.4803,44,M,Em observação
841,estavel,1604.8,128.34,0.08,12,True,1361.89,5381.76,448.48,242.91,0.2795,27,F,Saudável
842,alto,4307.04,1946.72,0.452,12,True,3455.13,13878.6,1156.55,851.91,0.2685,50,M,Em observação
843,moderado,2045.78,548.34,0.268,12,True,1826.08,8987.16,748.93,219.7,0.3661,30,M,Saudável
844,moderado,2856.37,349.5,0.1224,12,True,2479.78,12798.0,1066.5,376.59,0.3734,34,F,Saudável
845,estavel,3225.24,64.5,0.02,12,True,2467.71,10719.6,893.3,757.53,0.277,58,F,Saudável
846,alto,3144.87,1458.25,0.4637,12,True,2280.55,11422.44,951.87,864.32,0.3027,24,F,Em observação
847,moderado,2988.56,656.42,0.2196,12,True,2318.55,11519.52,959.96,670.01,0.3212,27,M,Saudável
848,moderado,3812.34,871.15,0.2285,12,True,3914.41,20960.4,1746.7,-102.07,0.4582,43,M,Em risco
849,estavel,2986.6,169.92,0.0569,12,True,2055.49,2466.6,205.55,931.11,0.0688,26,F,Saudável
850,alto,1967.76,950.86,0.4832,12,True,1591.32,13407.84,1117.32,376.44,0.5678,32,F,Em observação
851,estavel,5397.54,683.5,0.1266,12,True,4604.11,21984.12,1832.01,793.43,0.3394,30,M,Saudável
852,estavel,5332.36,555.63,0.1042,12,True,5870.2,35720.88,2976.74,-537.84,0.5582,35,M,Em risco
853,alto,5553.51,2426.65,0.437,12,True,4253.68,10887.0,907.25,1299.83,0.1634,42,F,Em observação
854,alto,1899.65,654.65,0.3446,12,True,1885.56,7904.64,658.72,14.09,0.3468,53,M,Saudável
855,estavel,4347.12,514.97,0.1185,12,True,4528.64,17343.96,1445.33,-181.52,0.3325,26,M,Em risco
856,moderado,5151.0,1447.88,0.2811,12,True,4164.71,32007.84,2667.32,986.29,0.5178,59,M,Em observação
857,moderado,2389.2,602.62,0.2522,12,True,1868.52,7447.08,620.59,520.68,0.2597,29,M,Saudável
858,alto,3815.72,1549.25,0.406,12,True,2902.89,18591.72,1549.31,912.83,0.406,33,F,Em observação
859,moderado,3606.3,914.88,0.2537,12,True,2791.1,10799.4,899.95,815.2,0.2495,26,M,Saudável
860,moderado,8705.62,2289.81,0.263,12,True,8477.21,35818.68,2984.89,228.41,0.3429,26,F,Saudável
861,moderado,9034.26,2691.67,0.2979,12,True,7783.75,35789.76,2982.48,1250.51,0.3301,38,M,Saudável
862,moderado,1796.86,316.6,0.1762,12,True,1549.53,11390.52,949.21,247.33,0.5283,40,M,Em observação
863,alto,11672.88,5120.63,0.4387,12,True,7207.53,11807.88,983.99,4465.35,0.0843,51,F,Em observação
864,moderado,2517.21,647.84,0.2574,12,True,1625.74,4343.64,361.97,891.47,0.1438,41,F,Saudável
865,estavel,5907.98,489.6,0.0829,12,True,7123.96,10934.16,911.18,-1215.98,0.1542,33,F,Em risco
866,alto,5880.99,2317.9,0.3941,12,True,4634.17,14284.8,1190.4,1246.82,0.2024,37,M,Saudável
867,alto,2427.69,1142.79,0.4707,12,True,1652.14,5913.24,492.77,775.55,0.203,54,F,Em observação
868,alto,4744.43,2272.26,0.4789,12,True,5112.59,10909.92,909.16,-368.16,0.1916,45,M,Em risco
869,estavel,3620.5,305.56,0.0844,12,True,3152.46,11722.56,976.88,468.04,0.2698,25,F,Saudável
870,estavel,4876.61,443.67,0.091,12,True,4506.32,6369.72,530.81,370.29,0.1088,30,M,Saudável
871,moderado,4215.65,872.91,0.2071,12,True,3352.08,10752.24,896.02,863.57,0.2125,37,F,Saudável
872,estavel,6510.09,1001.99,0.1539,12,True,4964.85,35750.64,2979.22,1545.24,0.4576,31,F,Em observação
873,alto,3931.15,1591.98,0.405,12,True,3103.54,17896.44,1491.37,827.61,0.3794,58,M,Em observação
874,moderado,3523.51,671.7,0.1906,12,True,2012.3,10821.0,901.75,1511.21,0.2559,31,M,Saudável
875,moderado,6222.86,1372.45,0.2205,12,True,5004.26,16188.72,1349.06,1218.6,0.2168,38,M,Saudável
876,alto,4934.14,2437.21,0.4939,12,True,4308.92,9803.04,816.92,625.22,0.1656,34,M,Em observação
877,moderado,5282.06,766.59,0.1451,12,True,6090.66,18208.2,1517.35,-808.6,0.2873,47,M,Em risco
878,estavel,2817.75,56.36,0.02,12,True,2354.17,11681.88,973.49,463.58,0.3455,41,M,Saudável
879,moderado,2374.13,280.42,0.1181,12,True,949.29,6267.84,522.32,1424.84,0.22,59,F,Saudável
880,moderado,2943.28,652.33,0.2216,12,True,2363.7,15752.28,1312.69,579.58,0.446,23,M,Em observação
881,moderado,2873.79,471.54,0.1641,12,True,3773.6,23302.32,1941.86,-899.81,0.6757,50,F,Em risco
882,moderado,5412.93,1086.77,0.2008,12,True,5282.73,19611.6,1634.3,130.2,0.3019,46,M,Saudável
883,alto,5895.53,2847.95,0.4831,12,True,3973.82,20203.68,1683.64,1921.71,0.2856,20,F,Em observação
884,moderado,3543.77,665.96,0.1879,12,True,3282.95,14647.2,1220.6,260.82,0.3444,48,M,Saudável
885,estavel,7234.89,662.46,0.0916,12,True,4966.3,23231.64,1935.97,2268.59,0.2676,51,F,Saudável
886,moderado,7034.4,1442.28,0.205,12,True,4054.03,35297.76,2941.48,2980.37,0.4182,46,M,Em observação
887,moderado,4239.86,1075.25,0.2536,12,True,3210.82,5999.04,499.92,1029.04,0.1179,54,F,Saudável
888,estavel,2625.18,272.38,0.1038,12,True,2195.9,10139.76,844.98,429.28,0.3219,53,M,Saudável
889,estavel,7720.82,350.55,0.0454,12,True,3729.25,26929.44,2244.12,3991.57,0.2907,52,M,Saudável
890,moderado,3697.08,782.18,0.2116,12,True,2266.87,5443.68,453.64,1430.21,0.1227,30,F,Saudável
891,estavel,4021.98,531.65,0.1322,12,True,3305.51,12829.56,1069.13,716.47,0.2658,20,F,Saudável
892,alto,3261.47,1531.81,0.4697,12,True,2434.78,9952.68,829.39,826.69,0.2543,24,F,Em observação
893,estavel,2546.18,50.92,0.02,12,True,2268.81,10522.92,876.91,277.37,0.3444,31,F,Saudável
894,estavel,1962.29,221.31,0.1128,12,True,1180.04,2557.44,213.12,782.25,0.1086,51,M,Saudável
895,alto,5052.04,1999.44,0.3958,12,True,4792.06,29286.72,2440.56,259.98,0.4831,38,F,Em observação
896,alto,2671.05,1390.62,0.5206,12,True,1621.12,10114.68,842.89,1049.93,0.3156,28,M,Em observação
897,estavel,15056.2,1975.45,0.1312,12,True,16798.08,100033.8,8336.15,-1741.88,0.5537,44,M,Em risco
898,estavel,2330.93,220.26,0.0945,12,True,1191.49,4138.44,344.87,1139.44,0.148,34,M,Saudável
899,estavel,2157.99,189.6,0.0879,12,True,1345.16,6989.04,582.42,812.83,0.2699,59,F,Saudável
900,moderado,4780.59,1001.76,0.2095,12,True,4279.23,14639.28,1219.94,501.36,0.2552,54,M,Saudável
901,moderado,7562.43,1920.3,0.2539,12,True,8466.61,37602.96,3133.58,-904.18,0.4144,50,M,Em risco
902,estavel,3912.07,240.44,0.0615,12,True,3429.74,30580.44,2548.37,482.33,0.6514,25,M,Em observação
903,estavel,4916.07,451.19,0.0918,12,True,4529.25,23607.6,1967.3,386.82,0.4002,18,F,Em observação
904,moderado,1657.66,436.95,0.2636,12,True,1364.51,3960.48,330.04,293.15,0.1991,55,M,Saudável
905,alto,2801.4,1181.94,0.4219,12,True,1779.58,9546.72,795.56,1021.82,0.284,21,F,Em observação
906,moderado,2344.04,443.47,0.1892,12,True,1715.31,4471.44,372.62,628.73,0.159,18,F,Saudável
907,moderado,1619.68,259.61,0.1603,12,True,974.81,2809.2,234.1,644.87,0.1445,58,F,Saudável
908,estavel,4005.39,107.25,0.0268,12,True,2362.51,7479.6,623.3,1642.88,0.1556,29,M,Saudável
909,estavel,1385.04,27.7,0.02,12,True,1235.89,5240.52,436.71,149.15,0.3153,42,M,Saudável
910,estavel,2095.96,244.16,0.1165,12,True,1294.94,8710.44,725.87,801.02,0.3463,18,F,Saudável
911,alto,2984.0,1612.69,0.5404,12,True,2618.52,15923.52,1326.96,365.48,0.4447,43,F,Em observação
912,alto,2614.11,1362.65,0.5213,12,True,1531.01,9157.56,763.13,1083.1,0.2919,38,M,Em observação
913,alto,4542.08,1674.65,0.3687,12,True,3966.82,12146.16,1012.18,575.26,0.2228,55,F,Saudável
914,alto,4360.17,2120.1,0.4862,12,True,3191.81,12976.68,1081.39,1168.36,0.248,58,M,Em observação
915,alto,5681.47,2960.64,0.5211,12,True,6097.3,33715.68,2809.64,-415.83,0.4945,28,F,Em risco
916,alto,5331.19,2277.27,0.4272,12,True,4682.22,18302.88,1525.24,648.97,0.2861,49,F,Em observação
917,estavel,6349.44,540.16,0.0851,12,True,6618.92,30042.84,2503.57,-269.48,0.3943,46,F,Em risco
918,estavel,3796.72,75.93,0.02,12,True,2596.89,15151.44,1262.62,1199.83,0.3326,58,F,Saudável
919,estavel,4356.03,406.58,0.0933,12,True,3615.97,15954.36,1329.53,740.06,0.3052,36,F,Saudável
920,moderado,4783.55,798.0,0.1668,12,True,3077.76,16764.24,1397.02,1705.79,0.292,38,M,Saudável
921,estavel,4050.12,364.44,0.09,12,True,3019.57,23875.44,1989.62,1030.55,0.4912,48,M,Em observação
922,alto,3178.04,1182.04,0.3719,12,True,2456.06,11618.76,968.23,721.98,0.3047,31,F,Saudável
923,moderado,3272.0,808.65,0.2471,12,True,2255.54,16155.96,1346.33,1016.46,0.4115,45,M,Em observação
924,moderado,2630.3,713.4,0.2712,12,True,1581.36,9562.32,796.86,1048.94,0.303,30,M,Saudável
925,estavel,4593.9,187.62,0.0408,12,True,2598.16,6232.92,519.41,1995.74,0.1131,46,M,Saudável
926,estavel,3642.59,84.34,0.0232,12,True,1452.83,4440.12,370.01,2189.76,0.1016,29,M,Saudável
927,estavel,2819.54,56.39,0.02,12,True,1775.91,6285.84,523.82,1043.63,0.1858,33,F,Saudável
928,alto,2820.72,1231.75,0.4367,12,True,2631.59,9213.96,767.83,189.13,0.2722,20,M,Em observação
929,moderado,2204.11,420.81,0.1909,12,True,1173.18,5722.2,476.85,1030.93,0.2163,54,F,Saudável
930,moderado,5903.11,840.89,0.1424,12,True,3386.84,20816.76,1734.73,2516.27,0.2939,54,M,Saudável
931,estavel,3936.84,404.12,0.1027,12,True,4497.3,32827.08,2735.59,-560.46,0.6949,34,M,Em risco
932,moderado,2577.3,509.02,0.1975,12,True,1818.11,10171.8,847.65,759.19,0.3289,35,M,Saudável
933,moderado,5467.64,908.79,0.1662,12,True,4799.43,20338.92,1694.91,668.21,0.31,29,F,Saudável
934,alto,2952.93,1246.94,0.4223,12,True,2762.81,3569.4,297.45,190.12,0.1007,28,F,Em observação
935,alto,2017.94,1016.16,0.5036,12,True,1895.36,9793.44,816.12,122.58,0.4044,24,F,Em observação
936,estavel,6016.77,662.73,0.1101,12,True,3285.06,16709.04,1392.42,2731.71,0.2314,55,M,Saudável
937,alto,2984.13,1323.46,0.4435,12,True,2322.87,12472.08,1039.34,661.26,0.3483,54,M,Em observação
938,estavel,3161.34,350.77,0.111,12,True,1671.46,14761.08,1230.09,1489.88,0.3891,49,M,Saudável
939,alto,3871.07,1517.28,0.392,12,True,4878.85,35484.24,2957.02,-1007.78,0.7639,26,M,Em risco
940,estavel,6354.52,518.65,0.0816,12,True,3386.47,21853.32,1821.11,2968.05,0.2866,53,M,Saudável
941,estavel,3834.42,335.0,0.0874,12,True,2421.01,8009.28,667.44,1413.41,0.1741,33,M,Saudável
942,alto,2215.32,944.85,0.4265,12,True,1401.61,5769.84,480.82,813.71,0.217,20,M,Em observação
943,estavel,4853.72,493.98,0.1018,12,True,2672.46,13012.92,1084.41,2181.26,0.2234,28,F,Saudável
944,moderado,3054.93,552.88,0.181,12,True,3248.82,11839.56,986.63,-193.89,0.323,32,F,Em risco
945,moderado,8886.8,2181.63,0.2455,12,True,11162.18,66312.72,5526.06,-2275.38,0.6218,44,F,Em risco
946,estavel,3798.09,408.65,0.1076,12,True,2789.18,15849.36,1320.78,1008.91,0.3477,49,F,Saudável
947,moderado,1389.9,103.05,0.0741,12,True,809.37,2493.72,207.81,580.53,0.1495,25,M,Saudável
948,alto,4462.97,2273.95,0.5095,12,True,1862.64,13400.28,1116.69,2600.33,0.2502,29,F,Em observação
949,alto,9116.36,2713.2,0.2976,12,True,7074.85,36960.12,3080.01,2041.51,0.3379,19,M,Saudável
950,estavel,7722.71,379.94,0.0492,12,True,5892.85,11359.44,946.62,1829.86,0.1226,34,F,Saudável
951,moderado,8661.87,2349.68,0.2713,12,True,6087.27,30117.24,2509.77,2574.6,0.2897,26,M,Saudável
952,estavel,2401.54,154.02,0.0641,12,True,2064.96,11452.68,954.39,336.58,0.3974,26,F,Saudável
953,estavel,5728.59,114.57,0.02,12,True,5104.93,34667.76,2888.98,623.66,0.5043,30,M,Em observação
954,estavel,2745.89,69.51,0.0253,12,True,2411.32,10688.28,890.69,334.57,0.3244,35,F,Saudável
955,alto,4203.56,2107.43,0.5013,12,True,3207.73,20947.44,1745.62,995.83,0.4153,42,F,Em observação
956,alto,2142.93,758.44,0.3539,12,True,1332.28,7163.52,596.96,810.65,0.2786,55,F,Saudável
957,alto,2843.39,1440.03,0.5064,12,True,2672.36,7143.0,595.25,171.03,0.2093,33,M,Em observação
958,moderado,2803.0,608.94,0.2172,12,True,2304.77,5745.12,478.76,498.23,0.1708,46,M,Saudável
959,moderado,5693.65,913.15,0.1604,12,True,5579.23,39392.76,3282.73,114.42,0.5766,24,F,Em observação
960,moderado,5448.41,1039.8,0.1908,12,True,5242.53,37708.32,3142.36,205.88,0.5767,35,M,Em observação
961,moderado,4304.11,727.99,0.1691,12,True,2427.87,13647.6,1137.3,1876.24,0.2642,38,M,Saudável
962,moderado,2069.51,544.93,0.2633,12,True,1162.73,8990.52,749.21,906.78,0.362,55,F,Saudável
963,estavel,3302.78,385.17,0.1166,12,True,2259.11,15682.56,1306.88,1043.67,0.3957,22,F,Saudável
964,estavel,2716.24,54.32,0.02,12,True,1710.88,10728.12,894.01,1005.36,0.3291,20,F,Saudável
965,alto,5620.13,2415.65,0.4298,12,True,5372.54,18264.72,1522.06,247.59,0.2708,49,M,Em observação
966,moderado,6457.13,1141.88,0.1768,12,True,5703.17,46518.36,3876.53,753.96,0.6003,28,F,Em observação
967,alto,6112.74,3146.08,0.5147,12,True,6221.87,37364.52,3113.71,-109.13,0.5094,37,M,Em risco
968,estavel,2705.14,54.1,0.02,12,True,2411.27,10478.16,873.18,293.87,0.3228,43,F,Saudável
969,moderado,1107.62,332.52,0.3002,12,True,949.85,3644.64,303.72,157.77,0.2742,56,F,Saudável
970,estavel,1715.78,134.41,0.0783,12,True,1777.46,9780.0,815.0,-61.68,0.475,33,F,Em risco
